Work Order,Description,Description Google Translate,Asset Group,Asset Number,Asset Description,Create Date,Scheduled Start Date,Priority,Status,Owning Department,Work Order Type,Activity,Wip Accounting Class,Month, Actual Equipment Cost ,Labour Cost Group,Material Cost Group,Total Cost Group
6058735,DRENAR ACEITE DEL MANDOS FINALES RH/LH Y DIFERENCIAL Y REALIZAR FLUSHING.,FINAL DRAW OIL CONTROL RH / LH AND DIFFERENTIAL AND MAKE FLUSHING.,CAT789DDTS,434,FINAL DRIVE REAR LEFT DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,10-03-16 15:57,10/15/2016 7:29,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-OCT, $-   ,0,0,0
6060502,CAMBIO DE LA LLANTA POS # 3 PARA IGUALARLA CON LA POS # 4.,TIRE CHANGE POS No. 3 equal to what POS # 4.,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,10-04-16 12:14,11-01-16 0:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-OCT, $-   ,6,7,11
6060992,TIENE ROSCA INCRUSTADA ENTRE LLANTAS POS # 3 Y 4.,THREAD HAS TIRES embedded between POS # 3 & 4.,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,10-04-16 14:26,10-04-16 14:23,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,0,0
6063599,cambio de la llanta pos. 5 pelada en la banda de rodamiento,pos tire change.ˇ5 peeled in the tread,CAT789DTIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,10-05-16 13:27,10/30/2016 10:30,2 - Due less than 14 days,Complete,MM3,PM - Preventative,,18601401,2016-OCT, $-   ,0,0,0
6064353,Reparar fisura del tanque de combustible por la parte inferior.,Crack repair fuel tank at the bottom.,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,10-06-16 0:04,10-06-16 0:01,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,3,0,3
6065073,MANTENIMIENTO PREVENTIVO 500 HRS CATERPILLAR 789C,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789C,CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,10-06-16 5:22,10/14/2016 4:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789CPV003,18601401,2016-OCT, $-   ,0,20,20
6065087,MANTENIMIENTO PREVENTIVO 1000 HRS CATERPILLAR 789D,PREVENTIVE MAINTENANCE 789D CATERPILLAR 1000 HRS,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,10-06-16 5:33,10/15/2016 4:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV004,18601401,2016-OCT, $-   ,12,20,20
6065208,MANTENIMIENTO PREVENTIVO 4000 HRS CATERPILLAR 789C,PREVENTIVE MAINTENANCE HRS 4000 CATERPILLAR 789C,CAT789C,403,HAULTRUCK CATERPILLAR 789C 403,10-06-16 7:21,10/13/2016 2:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789CPV007,18601401,2016-OCT, $-   ,15,22,22
6065215,"AJUSTAR VALVULAS, ROTADORES Y/O INYECTORES AL MOTOR TERMICO (CAT789C)","ADJUSTING VALVES, ROTATORS AND / OR HEAT ENGINE INJECTOR (CAT789C)",CAT789CENG,403,ENGINE HAULTRUCK CATERPILLAR 789C 403,10-06-16 7:23,10/13/2016 12:37,4 - Due more than 30 days,Complete,MM3,PM - Preventative,CAT789CPV200,18601401,2016-OCT, $-   ,12,0,12
6065312,REEMPLAZAR CONJUNTO DE LA VOLANTA DEL MOTOR DE COMBUSTION INTERNA POR DA•O EN LA CORONA DENTADA,JOINT REPLACEMENT ENGINE VOLANTA internal combustion FOR DAMAGE ring gear,CAT789CENG,408,ENGINE HAULTRUCK CATERPILLAR 789C 408,10-06-16 8:44,10/14/2016 9:09,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-OCT, $-   ,13,2,13
6066515,"Pago factura FACT NCF A010020011400001230, tanque combustible instalado en el 422, con WO. 2819691","FACT NCF invoice payment A010020011400001230, fuel tank installed in the 422, with WO.ˇ2819691",CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,10-07-16 6:45,2/28/2017 6:43,5 - Shutdown,WSCHED,MM3,PM - Preventative,,18601401,2016-OCT, $-   ,0,20,20
6066694,REEMPLASO DE MANGUERA DEL CONV POR FUGA NIVEL 2 POR EL PRENSADO,REEMPLASO OF LEAKING HOSE FOR LEVEL 2 CONV BY PRESSING,CAT789DDTS,422,TORQUE CONVERTER DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 422,10-07-16 9:49,10-07-16 9:48,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,2,10,11
6067805,CAMBIO DE LLANTA POS 5/6 POS 6 POR BUCHE,TIRE CHANGE POS POS 6 5/6 CRAW,CAT789CTIR,408,TIRE SYSTEM HAULTRUCK CATERPILLAR 789C 408,10-08-16 12:12,10-08-16 12:06,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,6,7,11
6068185,Corregir Codigo de Potencia del Motor.,Correcting Code Motor Power.,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,10-08-16 15:49,10-08-16 15:44,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,11,0,11
6069435,CRISTAL DE LA PUERTA IZQUIERDA NO SUBE,GLASS DOOR LEFT NO CLIMBING,CAT789CFRM,408,CAB AND CONTROLS FRAME HAULTRUCK CATERPILLAR 789C 408,10-10-16 1:31,10-10-16 1:25,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,3,0,3
6069698,Instalaci¢n de Tornillo a Defensa del Motor.,Installing screw Motor Defence.,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,10-10-16 5:36,10-10-16 5:33,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,11,2,11
6071122,CAMBIO DEL MOTOR DE ARRANQUE,CHANGING THE STARTER,CAT789CENG,408,ENGINE HAULTRUCK CATERPILLAR 789C 408,10-10-16 18:03,10-10-16 17:55,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,6,22,22
6071496,REPARACION DE 3 LLANTAS 40.00R57,3 REPAIR TIRES 40.00R57,CAT789DTIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,10-11-16 4:49,11-05-16 12:52,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-NOV, $-   ,0,0,0
6071560,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789D,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,10-11-16 5:37,10/21/2016 10:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV008,18601401,2016-OCT, $-   ,6,9,11
6071606,SERVICIO DE REPARACION TIRE,TIRE REPAIR SERVICE,CAT789DTIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,10-11-16 5:56,4/24/2017 5:55,3 - Due less than 30 days,WSCHED,MM3,CM - Corrective,,18601401,2017-JAN, $-   ,0,0,0
6077347,Cambiar base del iniciador del sistema afex debajo de la escalera,Change base AFEX initiator system under the stairs,CAT789CFIR,408,FIRE SUPRESSION SYSTEM HAULTRUCK CATERPILLAR 789C 408,10/14/2016 9:09,10/14/2016 9:04,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,6,12,13
6077569,RETRAER TORNILLO ROTO  DEL AFRAME,RETRACT THE BROKEN SCREW AFRAME,CAT789DFRM,434,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,10/14/2016 11:58,10/14/2016 11:55,1 - Due less than 7 days,Complete,MM7,CM - Corrective,,18601401,2016-OCT, $-   ,0,0,0
6077612,REEMPLAZAR MANGUERA DEL CONV POR DETERIORO,REPLACE HOSE CONV IMPAIRMENT,CAT789CDTS,408,DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789C 408,10/14/2016 12:49,1/31/2017 12:46,0 - Immediate,Complete,MM3,IM - Improvement,,18601401,2016-OCT, $-   ,0,11,11
6079088,CAMBIO DE SENSOR DE VELOCIDAD DEL MOTOR,CHANGE ENGINE SPEED SENSOR,CAT789CELS,408,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 408,10/15/2016 12:12,10/15/2016 12:09,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,6,11,11
6079817,Reemplazar manguera de enfriamiento del cooler del sistema hidr†ulico.,Replace hose cooler cooling hydraulic system.,CAT789DHYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,10/16/2016 3:59,10/16/2016 3:56,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,3,0,3
6082179,CAMBIO DEL COMPRESOR DEL COMPROSOR DE A/C,COMPROSOR CHANGE COMPRESSOR A / C,CAT789CACS,403,AIR CONDITIONING SYSTEM HAULTRUCK CATERPILLAR 789C 403,10/17/2016 12:17,05-01-17 14:14,3 - Due less than 30 days,WPART,MM3,PM - Preventative,,18601401,2016-NOV, $-   ,0,0,0
6083206,"FALTA PROTECTOR DE SOL EN LA CABINA, GENERAR BACKLOG ( DISPACH).","SOL GUARD MISSING IN THE COCKPIT, GENERATE BACKLOG (dispach).",CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,10/18/2016 5:51,10/31/2016 15:07,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-NOV, $-   ,2,0,2
6083323,REVISAR PANTALLA DE LA CAMARA DE RETROCESO NO FUNCIONA *DISPACH*,REVIEW SCREEN REVERSING CAMERA DOES NOT WORK * dispach *,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,10/18/2016 6:02,11/28/2016 21:30,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-OCT, $-   ,0,0,0
6083528,REEMPLAZAR MANGUERAS DEL COOLER DEL SISTEMA HIDRAULICO ( PARA PAGO),REPLACING THE COOLER HOSE HYDRAULIC SYSTEM (FOR PAYMENT),CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,10/18/2016 7:13,1/31/2017 7:11,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,0,0
6084887,Reemplazar sensor de temperatura del escape.,Replace exhaust temperature sensor.,CAT789DELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,10/18/2016 21:27,10/18/2016 21:25,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,5,0,5
6086407,CAMBIAR SENSOR DE TEMPERARA DE EXCAPE LADO IZQUIERDO,CHANGE OF EXCAPE TEMPERARA SENSOR LEFT SIDE,CAT789DENG,422,ENGINE HAULTRUCK CATERPILLAR 789D 422,10/19/2016 7:52,10/19/2016 7:50,3 - Due less than 30 days,Cancelled,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,0,0
6086902,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789C,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789C,CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,10/19/2016 12:13,10/29/2016 10:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789CPV008,18601401,2016-OCT, $-   ,4,6,9
6086940,INSPECCION PREVENTIVA CADA 250HRS CATERPILLAR 789D,PREVENTIVE INSPECTION EVERY 250HRS CATERPILLAR 789D,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,10/19/2016 12:32,10/30/2016 10:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV008,18601401,2016-OCT, $-   ,4,11,11
6087095,REPARACION DEL MOFLER POR ABOLLADURA,MOFLER BY DENT REPAIR,CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,10/19/2016 13:37,10/19/2016 13:34,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,6,0,6
6087642,CORREGIR FALLA ELETRICA EN EL SENSOR DE TEMPERATURA TRASERO DERECHO,CORRECTING ELETRICA FAILS IN TEMPERATURE SENSOR REAR RIGHT,CAT789CELS,403,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 403,10/20/2016 0:59,10/20/2016 0:56,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,5,0,5
6088633,REEMPLAZAR COMPRESOR DE A/C POR DEGASTE,REPLACING COMPRESSOR A / C BY degaste,CAT789CACS,403,AIR CONDITIONING SYSTEM HAULTRUCK CATERPILLAR 789C 403,10/20/2016 9:09,10/20/2016 9:07,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,11,20,20
6089066,REEMPLASO DEL COMPRESOR DE A/C  POR DEGASTE INTERNO,REEMPLASO COMPRESSOR A / C FOR INTERNAL degaste,CAT789CACS,403,AIR CONDITIONING SYSTEM HAULTRUCK CATERPILLAR 789C 403,10/20/2016 13:55,10/20/2016 13:52,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,0,0
6090155,"Realizar flushing mandos finales y diferencial mas inspeccion de tapones magneticos,","Perform flushing final drives and differential more inspection of magnetic plugs,",CAT789DDTS,422,DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 422,10/21/2016 15:34,11/28/2016 20:00,2 - Due less than 14 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,0,0
6091221,CAMBIO DE ACEITE Y FILTRO HID POR MAL ESTADO,OIL CHANGE AND FILTER FOR BAD HID,CAT789DHYS,434,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 434,10/22/2016 22:01,10/22/2016 21:59,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,3,11,11
6091223,CORREGIR FUGA DE AIRE DE SERVICIO,CORRECTION LEAK AIR SERVICE,CAT789CDTS,403,BRAKE PARK DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789C 403,10/22/2016 22:23,10/22/2016 22:21,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,3,0,3
6095070,REEMPLAZAR MOTOR DE ARRANQUE,REPLACING STARTER,CAT789CENG,408,ENGINE HAULTRUCK CATERPILLAR 789C 408,10/24/2016 15:05,10/24/2016 14:58,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,0,0
6095078,Reemplazar Motor de Arranque.,Replace starter.,CAT789CENG,408,ENGINE HAULTRUCK CATERPILLAR 789C 408,10/24/2016 15:18,10/24/2016 15:07,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,9,22,22
6097532,instalaci¢n de mangueras hidr†ulicas.,installation of hydraulic hoses.,CAT789CHYS,408,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789C 408,10/25/2016 15:57,10/25/2016 15:54,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,11,0,11
6097642,INSPECCIONAR  Y AJUSTAR CARGA DE SISTEMA DE SUSPENSION DELANTERA POR ANALIS DE TENDENCIA VIMS,INSPECT AND CHARGING SYSTEM SET FRONT SUSPENSION FOR TREND ANALIS VIMS,CAT789DFRM,422,SUSPENSION SYSTEM FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,10/25/2016 17:28,11/28/2016 21:00,2 - Due less than 14 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,0,0
6099139,MANTENIMIENTO PREVENTIVO 2000 HRS CATERPILLAR 789D,PREVENTIVE MAINTENANCE 789D CATERPILLAR 2000 HRS,CAT789D,422,HAULTRUCK CATERPILLAR 789D 422,10/26/2016 9:34,10/31/2016 2:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV005,18601401,2016-OCT, $-   ,0,21,21
6099950,Reemplazar Manguera de Suministro de Aire de la V†lvula RelÇ del Motor de Arranque.,Replacing Air Supply Hose Valve relay starter.,CAT789CENG,408,STARTER ENGINE HAULTRUCK CATERPILLAR 789C 408,10/26/2016 14:58,10/26/2016 14:56,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,8,0,8
6100028,(INSPETORES) REEMPLASO DE PANEL DE INSTRUMENTO DE LA CABINA,(INSPETORES) REEMPLASO INSTRUMENT PANEL CABIN,CAT789DFRM,434,CAB AND CONTROLS FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 434,10/26/2016 15:39,10/26/2016 15:38,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,0,0
6101436,"INSTALAR EYECTORES DE ROCAS, NO LOS TIENE (PD NO. DE PARTE 227-5875).","INSTALL ejectors ROCKS, you DO NOT HAVE (PD NO. PART 227-5875).",CAT789DIMP,422,BED IMPLEMENTS SYSTEM HAULTRUCK CATERPILLAR 789D 422,10/27/2016 10:11,4/17/2017 15:49,3 - Due less than 30 days,WSCHED,MM3,CM - Corrective,,18601401,2016-NOV, $-   ,0,0,0
6132871,REPARACION DEL TANQUE DE COMBUSTIBLE,FUEL TANK REPAIR,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,10/28/2016 13:08,10/28/2016 13:06,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,6,1,7
6173074,INSTALAR TORNILLO DEL ENFRIADOR DEL DIFERENCIAL,INSTALL DIFFERENTIAL SCREW COOLER,CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,10/30/2016 11:40,10/30/2016 11:39,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,3,0,3
6173257,CAMBIO DE LA 3 y 4 LLANTAS TRACERAS POR DESGATE,CHANGING TIRES 3 and 4 TRACERAS BY desgate,CAT789DTIR,422,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 422,10/30/2016 15:29,11/21/2016 17:32,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-NOV, $-   ,0,12,12
6175479,REEMPLAZAR MOTOR DE ARRANQUE POR DANO,REPLACING STARTER FOR DAMAGES,CAT789CENG,408,ENGINE HAULTRUCK CATERPILLAR 789C 408,10/31/2016 14:16,10/31/2016 14:12,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,22,22
6175845,Reemplazar Espejo Retrovisor lado izquierdo.,Replace Rear View Mirror left side.,CAT789DFRM,422,FRAME SYSTEM HAULTRUCK CATERPILLAR 789D 422,10/31/2016 20:17,10/31/2016 20:14,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-OCT, $-   ,0,15,15
6176130,REVISAR E INSPECCIONAR LAS BATERIAS,CHECK AND INSPECT BATTERY,CAT789DELS,422,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789D 422,11-01-16 3:44,11-01-16 3:41,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-NOV, $-   ,5,0,5
6178026,REALIZAR EVALUACION AL SISTEMA DE FRENO POR RUIDO EXTRA•O AL APLICAR LOS FRENOS,EVALUATION MAKE THE BRAKE SYSTEM BY STRANGE NOISE APPLY BRAKES TO,CAT789DDTS,434,BRAKE SYSTEM DRIVETRAIN SYSTEM HAULTRUCK CATERPILLAR 789D 434,11-01-16 12:45,03-08-17 7:00,3 - Due less than 30 days,SCHED,MM3,PM - Preventative,,18601401,2016-NOV, $-   ,0,0,0
6178168,"Servicio, con Personal de IMCA , para Reparacion de volanta EQ; 408.","Service, Personnel IMCA, to repair volanta EQ;ˇ408.",CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,11-01-16 13:12,11-01-16 13:10,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-NOV, $-   ,0,20,20
6181177,MANTENIMIENTO PREVENTIVO 500 HRS CATERPILLAR 789C,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789C,CAT789C,403,HAULTRUCK CATERPILLAR 789C 403,11-02-16 11:23,11-07-16 2:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789CPV003,18601401,2016-NOV, $-   ,13,20,20
6181964,REEMPLAZAR VALVULA DEL SECADOR DEL AIRE DE SERVICIO.,REPLACING AIR VALVE DRYER SERVICE.,CAT789CAIR,403,AIR SYSTEM HAULTRUCK CATERPILLAR 789C 403,11-02-16 12:02,11-02-16 11:59,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-NOV, $-   ,6,13,13
6181998,MANTENIMIENTO PREVENTIVO 500 HRS CATERPILLAR 789D,PREVENTIVE MAINTENANCE 500 HRS CATERPILLAR 789D,CAT789D,434,HAULTRUCK CATERPILLAR 789D 434,11-02-16 12:24,11-11-16 16:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789DPV003,18601401,2016-NOV, $-   ,13,20,20
6182006,MANTENIMIENTO PREVENTIVO 1000 HRS CATERPILLAR 789C,PREVENTIVE MAINTENANCE HRS 1000 CATERPILLAR 789C,CAT789C,408,HAULTRUCK CATERPILLAR 789C 408,11-02-16 12:28,11-11-16 2:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,CAT789CPV004,18601401,2016-NOV, $-   ,15,20,20
6182097,REEMPLAZAR HARNESS DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO,REPLACING COMPRESSOR HARNESS AIR CONDITIONING SYSTEM,CAT789CELS,403,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 403,11-02-16 13:04,12/16/2016 6:59,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-DEC, $-   ,2,4,5
6182109,REEMPLAZAR HARNESS DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO,REPLACING COMPRESSOR HARNESS AIR CONDITIONING SYSTEM,CAT789CELS,408,ELECTRICAL SYSTEM HAULTRUCK CATERPILLAR 789C 408,11-02-16 13:08,12-11-16 4:22,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-NOV, $-   ,0,0,0
6182362,REEMPLASO DE MANGUERAS Y ABRASADERAS,REEMPLASO HOSE AND ABRASADERAS,CAT789DHYS,422,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789D 422,11-02-16 14:55,5/29/2017 16:54,3 - Due less than 30 days,WPART,MM3,PM - Preventative,,18601401,2016-DEC, $-   ,0,0,0
6183491,REEMPLAZAR CONJUNTO DE LA VOLANTA DEL MOTOR DE COMBUSTION INTERNA POR DA•O EN LA CORONA DENTADA,JOINT REPLACEMENT ENGINE VOLANTA internal combustion FOR DAMAGE ring gear,CAT789CENG,408,ENGINE HAULTRUCK CATERPILLAR 789C 408,11-03-16 12:31,12-11-16 8:41,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-DEC, $-   ,20,19,21
6184373,corregir fuga por sellos de screens hidraulica,correct hydraulic seals leak screens,CAT789CHYS,403,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789C 403,11-04-16 8:41,11-04-16 8:37,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-NOV, $-   ,9,2,10
6184533,CAMBIO DE LLANTA POS 5/6 POR DESGASTE,CHANGING TIRE WEAR BY POS 5/6,CAT789DTIR,434,TIRE SYSTEM HAULTRUCK CATERPILLAR 789D 434,11-04-16 11:52,11-04-16 11:43,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-NOV, $-   ,9,10,11
6185014,CORREGIR FUGA HIDRAULICA POR LA VALVULA DE LEVANTE,CORRECTED BY HYDRAULIC LEAK VALVE LEVANTE,CAT789CHYS,403,HYDRAULIC SYSTEM HAULTRUCK CATERPILLAR 789C 403,11-05-16 2:01,11-05-16 1:59,1 - Due less than 7 days,Complete,MM3,CM - Corrective,,18601401,2016-NOV, $-   ,5,0,5
6187164,REEMPLASO DE WIGUI DE TANK DE CONSBUSTIBLE POR FUGA NIVEL 3,WIGUI REEMPLASO OF TANK OF LEAK FOR LEVEL 3 CONSBUSTIBLE,CAT789DENG,422,PUMP FUEL ENGINE HAULTRUCK CATERPILLAR 789D 422,11-07-16 7:05,11-07-16 7:02,0 - Immediate,Complete,MM3,CM - Corrective,,18601401,2016-NOV, $-   ,0,13,13
6188870,"REVISAR EL SELLO DE LOS CONECTORES DE LOS SWITCH DE PRESI?N DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO. (ESTE SELLO IMPIDE QUE ENTRE H?MEDAS DENTRO  DEL CONECTOR, REEMPLAZAR SI MUESTRA DESPERFECTO)","REVIEWING THE SEAL OF CONNECTORS PRESSURE SWITCH COMPRESSOR AIR CONDITIONING SYSTEM.ˇ(THIS WET SEAL prevented from entering into the connector, MALFUNCTION REPLACE IF SAMPLE)",CAT789CACS,403,AIR CONDITIONING SYSTEM HAULTRUCK CATERPILLAR 789C 403,11-08-16 6:39,11/30/2016 6:38,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-NOV, $-   ,0,0,0
6188876,"REVISAR EL SELLO DE LOS CONECTORES DE LOS SWITCH DE PRESI?N DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO. (ESTE SELLO IMPIDE QUE ENTRE H?MEDAS DENTRO  DEL CONECTOR, REEMPLAZAR SI MUESTRA DESPERFECTO)","REVIEWING THE SEAL OF CONNECTORS PRESSURE SWITCH COMPRESSOR AIR CONDITIONING SYSTEM.ˇ(THIS WET SEAL prevented from entering into the connector, MALFUNCTION REPLACE IF SAMPLE)",CAT789CACS,408,AIR CONDITIONING SYSTEM HAULTRUCK CATERPILLAR 789C 408,11-08-16 6:41,01-05-17 5:47,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-NOV, $-   ,0,0,0
6188895,"REVISAR EL SELLO DE LOS CONECTORES DE LOS SWITCH DE PRESI?N DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO. (ESTE SELLO IMPIDE QUE ENTRE H?MEDAS DENTRO  DEL CONECTOR, REEMPLAZAR SI MUESTRA DESPERFECTO)","REVIEWING THE SEAL OF CONNECTORS PRESSURE SWITCH COMPRESSOR AIR CONDITIONING SYSTEM.ˇ(THIS WET SEAL prevented from entering into the connector, MALFUNCTION REPLACE IF SAMPLE)",CAT789DACS,422,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 422,11-08-16 6:51,11/28/2016 22:00,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-NOV, $-   ,0,0,0
6188942,"REVISAR EL SELLO DE LOS CONECTORES DE LOS SWITCH DE PRESI?N DEL COMPRESOR DEL SISTEMA DE AIRE ACONDICIONADO. (ESTE SELLO IMPIDE QUE ENTRE H?MEDAS DENTRO  DEL CONECTOR, REEMPLAZAR SI MUESTRA DESPERFECTO)","REVIEWING THE SEAL OF CONNECTORS PRESSURE SWITCH COMPRESSOR AIR CONDITIONING SYSTEM.ˇ(THIS WET SEAL prevented from entering into the connector, MALFUNCTION REPLACE IF SAMPLE)",CAT789DACS,434,AIR CONDITIONER SYSTEM HAULTRUCK CATTERPILLAR 789D 434,11-08-16 6:56,12-09-16 6:59,3 - Due less than 30 days,Complete,MM3,PM - Preventative,,18601401,2016-NOV, $-   ,0,0,0
